,gene,trans_id,index,start,end,sample,FPKM
11730,A2ML1,1,4,8848915,8849668,150,38
11731,A2ML1,1,5,8849760,8850159,150,48
11732,A2ML1,1,6,8850275,8851783,150,44
11733,A2ML1,1,7,8852013,8852209,150,47
11734,A2ML1,1,8,8852337,8854127,150,24
11735,A2ML1,1,9,8854250,8854779,150,0
11736,A2ML1,1,10,8854832,8855508,150,0
11737,A2ML1,1,11,8855593,8857163,150,0
11738,A2ML1,1,12,8857341,8857506,150,25
11739,A2ML1,1,13,8857589,8857945,150,28
11740,A2ML1,1,14,8858103,8860880,150,14
11741,A2ML1,1,15,8860956,8861134,150,20
11742,A2ML1,1,16,8861298,8863793,150,0
11743,A2ML1,1,17,8864009,8867841,150,13
11744,A2ML1,1,18,8868058,8868229,150,37
11745,A2ML1,1,19,8868358,8868536,150,60
11746,A2ML1,1,20,8868628,8869134,150,61
11747,A2ML1,1,21,8869204,8874424,150,71
11748,A2ML1,1,22,8874528,8874970,150,59
11749,A2ML1,1,23,8875013,8876057,150,32
11750,A2ML1,1,24,8875013,8880523,150,49
11751,A2ML1,1,25,8880617,8886506,150,29
11752,A2ML1,2,0,8845175,8845441,150,0
11753,A2ML1,2,1,8845503,8846076,150,0
11754,A2ML1,2,2,8846223,8847548,150,0
11755,A2ML1,2,3,8847699,8848719,150,0
11756,A2ML1,2,4,8848915,8849668,150,0
11757,A2ML1,2,5,8849760,8850159,150,0
11758,A2ML1,2,6,8850275,8851783,150,0
11759,A2ML1,2,7,8852013,8852209,150,0
11760,A2ML1,2,8,8852337,8854127,150,0
11761,A2ML1,2,9,8854250,8854779,150,0
11762,A2ML1,2,10,8854832,8855508,150,0
11763,A2ML1,2,11,8855593,8857163,150,0
11764,A2ML1,2,12,8857341,8857506,150,0
11765,A2ML1,2,13,8857589,8857945,150,0
11766,A2ML1,2,14,8858103,8860880,150,0
11767,A2ML1,2,15,8860956,8861134,150,0
11768,A2ML1,2,16,8861298,8863793,150,0
11769,A2ML1,2,17,8864009,8867841,150,0
11770,A2ML1,2,18,8868058,8868229,150,2
11771,A2ML1,2,19,8868358,8868536,150,24
11772,A2ML1,2,20,8868628,8869134,150,29
11773,A2ML1,2,21,8869204,8874424,150,23
11774,A2ML1,2,22,8874528,8874970,150,37
11775,A2ML1,2,23,8875013,8876057,150,0
11776,A2ML1,2,24,8875013,8880523,150,0
11777,A2ML1,2,25,8880617,8886506,150,0
11778,A2ML1,0,0,8845175,8845441,151,0
11779,A2ML1,0,1,8845503,8846076,151,0
11780,A2ML1,0,2,8846223,8847548,151,0
11781,A2ML1,0,3,8847699,8848719,151,0
11782,A2ML1,0,4,8848915,8849668,151,0
11783,A2ML1,0,5,8849760,8850159,151,0
11784,A2ML1,0,6,8850275,8851783,151,0
11785,A2ML1,0,7,8852013,8852209,151,0
11786,A2ML1,0,8,8852337,8854127,151,0
11787,A2ML1,0,9,8854250,8854779,151,0
11788,A2ML1,0,10,8854832,8855508,151,0
11789,A2ML1,0,11,8855593,8857163,151,0
11790,A2ML1,0,12,8857341,8857506,151,0
11791,A2ML1,0,13,8857589,8857945,151,0
11792,A2ML1,0,14,8858103,8860880,151,0
11793,A2ML1,0,15,8860956,8861134,151,0
11794,A2ML1,0,16,8861298,8863793,151,0
11795,A2ML1,0,17,8864009,8867841,151,0
11796,A2ML1,0,18,8868058,8868229,151,0
11797,A2ML1,0,19,8868358,8868536,151,0
11798,A2ML1,0,20,8868628,8869134,151,0
11799,A2ML1,0,21,8869204,8874424,151,0
11800,A2ML1,0,22,8874528,8874970,151,0
11801,A2ML1,0,23,8875013,8876057,151,0
11802,A2ML1,0,24,8875013,8880523,151,0
11803,A2ML1,0,25,8880617,8886506,151,0
11804,A2ML1,1,0,8845175,8845441,151,0
11805,A2ML1,1,1,8845503,8846076,151,0
11806,A2ML1,1,2,8846223,8847548,151,0
11807,A2ML1,1,3,8847699,8848719,151,0
11808,A2ML1,1,4,8848915,8849668,151,0
11809,A2ML1,1,5,8849760,8850159,151,0
11810,A2ML1,1,6,8850275,8851783,151,0
11811,A2ML1,1,7,8852013,8852209,151,0
11812,A2ML1,1,8,8852337,8854127,151,0
11813,A2ML1,1,9,8854250,8854779,151,0
11814,A2ML1,1,10,8854832,8855508,151,0
11815,A2ML1,1,11,8855593,8857163,151,0
11816,A2ML1,1,12,8857341,8857506,151,0
11817,A2ML1,1,13,8857589,8857945,151,0
11818,A2ML1,1,14,8858103,8860880,151,0
11819,A2ML1,1,15,8860956,8861134,151,0
11820,A2ML1,1,16,8861298,8863793,151,0
11821,A2ML1,1,17,8864009,8867841,151,0
11822,A2ML1,1,18,8868058,8868229,151,0
11823,A2ML1,1,19,8868358,8868536,151,0
11824,A2ML1,1,20,8868628,8869134,151,0
11825,A2ML1,1,21,8869204,8874424,151,0
11826,A2ML1,1,22,8874528,8874970,151,0
11827,A2ML1,1,23,8875013,8876057,151,0
11828,A2ML1,1,24,8875013,8880523,151,0
11829,A2ML1,1,25,8880617,8886506,151,0
11830,A2ML1,2,0,8845175,8845441,151,0
11831,A2ML1,2,1,8845503,8846076,151,0
11832,A2ML1,2,2,8846223,8847548,151,0
11833,A2ML1,2,3,8847699,8848719,151,0
11834,A2ML1,2,4,8848915,8849668,151,0
11835,A2ML1,2,5,8849760,8850159,151,0
11836,A2ML1,2,6,8850275,8851783,151,0
11837,A2ML1,2,7,8852013,8852209,151,0
11838,A2ML1,2,8,8852337,8854127,151,0
11839,A2ML1,2,9,8854250,8854779,151,0
11840,A2ML1,2,10,8854832,8855508,151,0
11841,A2ML1,2,11,8855593,8857163,151,0
11842,A2ML1,2,12,8857341,8857506,151,0
11843,A2ML1,2,13,8857589,8857945,151,0
11844,A2ML1,2,14,8858103,8860880,151,0
11845,A2ML1,2,15,8860956,8861134,151,0
11846,A2ML1,2,16,8861298,8863793,151,0
11847,A2ML1,2,17,8864009,8867841,151,0
11848,A2ML1,2,18,8868058,8868229,151,0
11849,A2ML1,2,19,8868358,8868536,151,0
11850,A2ML1,2,20,8868628,8869134,151,36
11851,A2ML1,2,21,8869204,8874424,151,0
11852,A2ML1,2,22,8874528,8874970,151,31
11853,A2ML1,2,23,8875013,8876057,151,0
11854,A2ML1,2,24,8875013,8880523,151,0
11855,A2ML1,2,25,8880617,8886506,151,0
11856,A2ML1,0,0,8845175,8845441,152,0
11857,A2ML1,0,1,8845503,8846076,152,0
11858,A2ML1,0,2,8846223,8847548,152,0
11859,A2ML1,0,3,8847699,8848719,152,0
11860,A2ML1,0,4,8848915,8849668,152,11
11861,A2ML1,0,5,8849760,8850159,152,0
11862,A2ML1,0,6,8850275,8851783,152,0
11863,A2ML1,0,7,8852013,8852209,152,0
11864,A2ML1,0,8,8852337,8854127,152,9
11865,A2ML1,0,9,8854250,8854779,152,31
11866,A2ML1,0,10,8854832,8855508,152,0
11867,A2ML1,0,11,8855593,8857163,152,0
11868,A2ML1,0,12,8857341,8857506,152,0
11869,A2ML1,0,13,8857589,8857945,152,15
11870,A2ML1,0,14,8858103,8860880,152,0
11871,A2ML1,0,15,8860956,8861134,152,22
11872,A2ML1,0,16,8861298,8863793,152,34
11873,A2ML1,0,17,8864009,8867841,152,22
11874,A2ML1,0,18,8868058,8868229,152,20
11875,A2ML1,0,19,8868358,8868536,152,8
11876,A2ML1,0,20,8868628,8869134,152,6
11877,A2ML1,0,21,8869204,8874424,152,9
11878,A2ML1,0,22,8874528,8874970,152,9
11879,A2ML1,0,23,8875013,8876057,152,0
11880,A2ML1,0,24,8875013,8880523,152,16
11881,A2ML1,0,25,8880617,8886506,152,17
11882,A2ML1,1,0,8845175,8845441,152,0
11883,A2ML1,1,1,8845503,8846076,152,0
11884,A2ML1,1,2,8846223,8847548,152,0
11885,A2ML1,1,3,8847699,8848719,152,0
11886,A2ML1,1,4,8848915,8849668,152,19
11887,A2ML1,1,5,8849760,8850159,152,0
11888,A2ML1,1,6,8850275,8851783,152,0
11889,A2ML1,1,7,8852013,8852209,152,36
11890,A2ML1,1,8,8852337,8854127,152,23
11891,A2ML1,1,9,8854250,8854779,152,0
11892,A2ML1,1,10,8854832,8855508,152,0
11893,A2ML1,1,11,8855593,8857163,152,0
11894,A2ML1,1,12,8857341,8857506,152,0
11895,A2ML1,1,13,8857589,8857945,152,18
11896,A2ML1,1,14,8858103,8860880,152,0
11897,A2ML1,1,15,8860956,8861134,152,9
11898,A2ML1,1,16,8861298,8863793,152,0
11899,A2ML1,1,17,8864009,8867841,152,9
11900,A2ML1,1,18,8868058,8868229,152,17
11901,A2ML1,1,19,8868358,8868536,152,17
11902,A2ML1,1,20,8868628,8869134,152,14
11903,A2ML1,1,21,8869204,8874424,152,19
11904,A2ML1,1,22,8874528,8874970,152,24
11905,A2ML1,1,23,8875013,8876057,152,0
11906,A2ML1,1,24,8875013,8880523,152,23
11907,A2ML1,1,25,8880617,8886506,152,13
11908,A2ML1,2,0,8845175,8845441,152,0
11909,A2ML1,2,1,8845503,8846076,152,0
11910,A2ML1,2,2,8846223,8847548,152,0
11911,A2ML1,2,3,8847699,8848719,152,0
11912,A2ML1,2,4,8848915,8849668,152,0
11913,A2ML1,2,5,8849760,8850159,152,0
11914,A2ML1,2,6,8850275,8851783,152,0
11915,A2ML1,2,7,8852013,8852209,152,0
11916,A2ML1,2,8,8852337,8854127,152,0
11917,A2ML1,2,9,8854250,8854779,152,0
11918,A2ML1,2,10,8854832,8855508,152,0
11919,A2ML1,2,11,8855593,8857163,152,0
11920,A2ML1,2,12,8857341,8857506,152,0
11921,A2ML1,2,13,8857589,8857945,152,0
11922,A2ML1,2,14,8858103,8860880,152,0
11923,A2ML1,2,15,8860956,8861134,152,0
11924,A2ML1,2,16,8861298,8863793,152,0
11925,A2ML1,2,17,8864009,8867841,152,0
11926,A2ML1,2,18,8868058,8868229,152,5
11927,A2ML1,2,19,8868358,8868536,152,28
11928,A2ML1,2,20,8868628,8869134,152,42
11929,A2ML1,2,21,8869204,8874424,152,36
11930,A2ML1,2,22,8874528,8874970,152,29
11931,A2ML1,2,23,8875013,8876057,152,0
11932,A2ML1,2,24,8875013,8880523,152,0
11933,A2ML1,2,25,8880617,8886506,152,0
11934,A2ML1,0,0,8845175,8845441,153,0
11935,A2ML1,0,1,8845503,8846076,153,0
11936,A2ML1,0,2,8846223,8847548,153,0
11937,A2ML1,0,3,8847699,8848719,153,0
11938,A2ML1,0,4,8848915,8849668,153,0
11939,A2ML1,0,5,8849760,8850159,153,0
11940,A2ML1,0,6,8850275,8851783,153,0
11941,A2ML1,0,7,8852013,8852209,153,0
11942,A2ML1,0,8,8852337,8854127,153,0
11943,A2ML1,0,9,8854250,8854779,153,0
11944,A2ML1,0,10,8854832,8855508,153,0
11945,A2ML1,0,11,8855593,8857163,153,0
11946,A2ML1,0,12,8857341,8857506,153,0
11947,A2ML1,0,13,8857589,8857945,153,0
11948,A2ML1,0,14,8858103,8860880,153,0
11949,A2ML1,0,15,8860956,8861134,153,0
11950,A2ML1,0,16,8861298,8863793,153,0
11951,A2ML1,0,17,8864009,8867841,153,0
11952,A2ML1,0,18,8868058,8868229,153,0
11953,A2ML1,0,19,8868358,8868536,153,0
11954,A2ML1,0,20,8868628,8869134,153,0
11955,A2ML1,0,21,8869204,8874424,153,0
11956,A2ML1,0,22,8874528,8874970,153,0
11957,A2ML1,0,23,8875013,8876057,153,0
11958,A2ML1,0,24,8875013,8880523,153,0
11959,A2ML1,0,25,8880617,8886506,153,0
11960,A2ML1,1,0,8845175,8845441,153,0
11961,A2ML1,1,1,8845503,8846076,153,0
11962,A2ML1,1,2,8846223,8847548,153,0
11963,A2ML1,1,3,8847699,8848719,153,0
11964,A2ML1,1,4,8848915,8849668,153,0
11965,A2ML1,1,5,8849760,8850159,153,0
11966,A2ML1,1,6,8850275,8851783,153,0
11967,A2ML1,1,7,8852013,8852209,153,0
11968,A2ML1,1,8,8852337,8854127,153,0
11969,A2ML1,1,9,8854250,8854779,153,0
11970,A2ML1,1,10,8854832,8855508,153,0
11971,A2ML1,1,11,8855593,8857163,153,0
11972,A2ML1,1,12,8857341,8857506,153,0
11973,A2ML1,1,13,8857589,8857945,153,0
11974,A2ML1,1,14,8858103,8860880,153,0
11975,A2ML1,1,15,8860956,8861134,153,0
11976,A2ML1,1,16,8861298,8863793,153,0
11977,A2ML1,1,17,8864009,8867841,153,0
11978,A2ML1,1,18,8868058,8868229,153,5
11979,A2ML1,1,19,8868358,8868536,153,0
11980,A2ML1,1,20,8868628,8869134,153,0
11981,A2ML1,1,21,8869204,8874424,153,3
11982,A2ML1,1,22,8874528,8874970,153,0
11983,A2ML1,1,23,8875013,8876057,153,0
11984,A2ML1,1,24,8875013,8880523,153,0
11985,A2ML1,1,25,8880617,8886506,153,0
11986,A2ML1,2,0,8845175,8845441,153,0
11987,A2ML1,2,1,8845503,8846076,153,0
11988,A2ML1,2,2,8846223,8847548,153,0
11989,A2ML1,2,3,8847699,8848719,153,0
11990,A2ML1,2,4,8848915,8849668,153,0
11991,A2ML1,2,5,8849760,8850159,153,0
11992,A2ML1,2,6,8850275,8851783,153,0
11993,A2ML1,2,7,8852013,8852209,153,0
11994,A2ML1,2,8,8852337,8854127,153,0
11995,A2ML1,2,9,8854250,8854779,153,0
11996,A2ML1,2,10,8854832,8855508,153,0
11997,A2ML1,2,11,8855593,8857163,153,0
11998,A2ML1,2,12,8857341,8857506,153,0
11999,A2ML1,2,13,8857589,8857945,153,0
12000,A2ML1,2,14,8858103,8860880,153,0
12001,A2ML1,2,15,8860956,8861134,153,0
12002,A2ML1,2,16,8861298,8863793,153,0
12003,A2ML1,2,17,8864009,8867841,153,0
12004,A2ML1,2,18,8868058,8868229,153,28
12005,A2ML1,2,19,8868358,8868536,153,0
12006,A2ML1,2,20,8868628,8869134,153,0
12007,A2ML1,2,21,8869204,8874424,153,28
12008,A2ML1,2,22,8874528,8874970,153,0
12009,A2ML1,2,23,8875013,8876057,153,0
12010,A2ML1,2,24,8875013,8880523,153,0
12011,A2ML1,2,25,8880617,8886506,153,0
12012,A2ML1,0,0,8845175,8845441,154,0
12013,A2ML1,0,1,8845503,8846076,154,0
12014,A2ML1,0,2,8846223,8847548,154,0
12015,A2ML1,0,3,8847699,8848719,154,0
12016,A2ML1,0,4,8848915,8849668,154,0
12017,A2ML1,0,5,8849760,8850159,154,0
12018,A2ML1,0,6,8850275,8851783,154,0
12019,A2ML1,0,7,8852013,8852209,154,0
12020,A2ML1,0,8,8852337,8854127,154,0
12021,A2ML1,0,9,8854250,8854779,154,0
12022,A2ML1,0,10,8854832,8855508,154,0
12023,A2ML1,0,11,8855593,8857163,154,0
12024,A2ML1,0,12,8857341,8857506,154,0
12025,A2ML1,0,13,8857589,8857945,154,0
12026,A2ML1,0,14,8858103,8860880,154,0
12027,A2ML1,0,15,8860956,8861134,154,0
12028,A2ML1,0,16,8861298,8863793,154,0
12029,A2ML1,0,17,8864009,8867841,154,0
12030,A2ML1,0,18,8868058,8868229,154,0
12031,A2ML1,0,19,8868358,8868536,154,0
12032,A2ML1,0,20,8868628,8869134,154,0
12033,A2ML1,0,21,8869204,8874424,154,0
12034,A2ML1,0,22,8874528,8874970,154,0
12035,A2ML1,0,23,8875013,8876057,154,0
12036,A2ML1,0,24,8875013,8880523,154,0
12037,A2ML1,0,25,8880617,8886506,154,0
12038,A2ML1,1,0,8845175,8845441,154,0
12039,A2ML1,1,1,8845503,8846076,154,0
12040,A2ML1,1,2,8846223,8847548,154,0
12041,A2ML1,1,3,8847699,8848719,154,0
12042,A2ML1,1,4,8848915,8849668,154,0
12043,A2ML1,1,5,8849760,8850159,154,0
12044,A2ML1,1,6,8850275,8851783,154,0
12045,A2ML1,1,7,8852013,8852209,154,33
12046,A2ML1,1,8,8852337,8854127,154,0
12047,A2ML1,1,9,8854250,8854779,154,0
12048,A2ML1,1,10,8854832,8855508,154,0
12049,A2ML1,1,11,8855593,8857163,154,0
12050,A2ML1,1,12,8857341,8857506,154,0
12051,A2ML1,1,13,8857589,8857945,154,0
12052,A2ML1,1,14,8858103,8860880,154,0
12053,A2ML1,1,15,8860956,8861134,154,0
12054,A2ML1,1,16,8861298,8863793,154,0
12055,A2ML1,1,17,8864009,8867841,154,0
12056,A2ML1,1,18,8868058,8868229,154,0
12057,A2ML1,1,19,8868358,8868536,154,6
12058,A2ML1,1,20,8868628,8869134,154,1
12059,A2ML1,1,21,8869204,8874424,154,2
12060,A2ML1,1,22,8874528,8874970,154,0
12061,A2ML1,1,23,8875013,8876057,154,0
12062,A2ML1,1,24,8875013,8880523,154,0
12063,A2ML1,1,25,8880617,8886506,154,0
12064,A2ML1,2,0,8845175,8845441,154,0
12065,A2ML1,2,1,8845503,8846076,154,0
12066,A2ML1,2,2,8846223,8847548,154,0
12067,A2ML1,2,3,8847699,8848719,154,0
12068,A2ML1,2,4,8848915,8849668,154,0
12069,A2ML1,2,5,8849760,8850159,154,0
12070,A2ML1,2,6,8850275,8851783,154,0
12071,A2ML1,2,7,8852013,8852209,154,0
12072,A2ML1,2,8,8852337,8854127,154,0
12073,A2ML1,2,9,8854250,8854779,154,0
12074,A2ML1,2,10,8854832,8855508,154,0
12075,A2ML1,2,11,8855593,8857163,154,0
12076,A2ML1,2,12,8857341,8857506,154,0
12077,A2ML1,2,13,8857589,8857945,154,0
12078,A2ML1,2,14,8858103,8860880,154,0
12079,A2ML1,2,15,8860956,8861134,154,0
12080,A2ML1,2,16,8861298,8863793,154,0
12081,A2ML1,2,17,8864009,8867841,154,0
12082,A2ML1,2,18,8868058,8868229,154,0
12083,A2ML1,2,19,8868358,8868536,154,28
12084,A2ML1,2,20,8868628,8869134,154,33
12085,A2ML1,2,21,8869204,8874424,154,30
12086,A2ML1,2,22,8874528,8874970,154,0
12087,A2ML1,2,23,8875013,8876057,154,0
12088,A2ML1,2,24,8875013,8880523,154,0
12089,A2ML1,2,25,8880617,8886506,154,0
12090,A2ML1,0,0,8845175,8845441,155,0
12091,A2ML1,0,1,8845503,8846076,155,0
12092,A2ML1,0,2,8846223,8847548,155,0
12093,A2ML1,0,3,8847699,8848719,155,0
12094,A2ML1,0,4,8848915,8849668,155,0
12095,A2ML1,0,5,8849760,8850159,155,0
12096,A2ML1,0,6,8850275,8851783,155,0
12097,A2ML1,0,7,8852013,8852209,155,0
12098,A2ML1,0,8,8852337,8854127,155,0
12099,A2ML1,0,9,8854250,8854779,155,0
12100,A2ML1,0,10,8854832,8855508,155,30
12101,A2ML1,0,11,8855593,8857163,155,33
12102,A2ML1,0,12,8857341,8857506,155,33
12103,A2ML1,0,13,8857589,8857945,155,31
12104,A2ML1,0,14,8858103,8860880,155,0
12105,A2ML1,0,15,8860956,8861134,155,0
12106,A2ML1,0,16,8861298,8863793,155,0
12107,A2ML1,0,17,8864009,8867841,155,44
12108,A2ML1,0,18,8868058,8868229,155,24
12109,A2ML1,0,19,8868358,8868536,155,5
12110,A2ML1,0,20,8868628,8869134,155,8
12111,A2ML1,0,21,8869204,8874424,155,7
12112,A2ML1,0,22,8874528,8874970,155,7
12113,A2ML1,0,23,8875013,8876057,155,0
12114,A2ML1,0,24,8875013,8880523,155,45
12115,A2ML1,0,25,8880617,8886506,155,32
12116,A2ML1,1,0,8845175,8845441,155,0
12117,A2ML1,1,1,8845503,8846076,155,0
12118,A2ML1,1,2,8846223,8847548,155,0
12119,A2ML1,1,3,8847699,8848719,155,0
12120,A2ML1,1,4,8848915,8849668,155,0
12121,A2ML1,1,5,8849760,8850159,155,0
12122,A2ML1,1,6,8850275,8851783,155,0
12123,A2ML1,1,7,8852013,8852209,155,0
12124,A2ML1,1,8,8852337,8854127,155,0
12125,A2ML1,1,9,8854250,8854779,155,0
12126,A2ML1,1,10,8854832,8855508,155,0
12127,A2ML1,1,11,8855593,8857163,155,0
12128,A2ML1,1,12,8857341,8857506,155,0
12129,A2ML1,1,13,8857589,8857945,155,1
12130,A2ML1,1,14,8858103,8860880,155,0
12131,A2ML1,1,15,8860956,8861134,155,0
12132,A2ML1,1,16,8861298,8863793,155,0
12133,A2ML1,1,17,8864009,8867841,155,1
12134,A2ML1,1,18,8868058,8868229,155,2
12135,A2ML1,1,19,8868358,8868536,155,0
12136,A2ML1,1,20,8868628,8869134,155,0
12137,A2ML1,1,21,8869204,8874424,155,1
12138,A2ML1,1,22,8874528,8874970,155,0
12139,A2ML1,1,23,8875013,8876057,155,0
12140,A2ML1,1,24,8875013,8880523,155,0
12141,A2ML1,1,25,8880617,8886506,155,0
12142,A2ML1,2,0,8845175,8845441,155,0
12143,A2ML1,2,1,8845503,8846076,155,0
12144,A2ML1,2,2,8846223,8847548,155,0
12145,A2ML1,2,3,8847699,8848719,155,0
12146,A2ML1,2,4,8848915,8849668,155,0
12147,A2ML1,2,5,8849760,8850159,155,0
12148,A2ML1,2,6,8850275,8851783,155,0
12149,A2ML1,2,7,8852013,8852209,155,0
12150,A2ML1,2,8,8852337,8854127,155,0
12151,A2ML1,2,9,8854250,8854779,155,0
12152,A2ML1,2,10,8854832,8855508,155,0
12153,A2ML1,2,11,8855593,8857163,155,0
12154,A2ML1,2,12,8857341,8857506,155,0
12155,A2ML1,2,13,8857589,8857945,155,0
12156,A2ML1,2,14,8858103,8860880,155,0
12157,A2ML1,2,15,8860956,8861134,155,0
12158,A2ML1,2,16,8861298,8863793,155,0
12159,A2ML1,2,17,8864009,8867841,155,0
12160,A2ML1,2,18,8868058,8868229,155,19
12161,A2ML1,2,19,8868358,8868536,155,53
12162,A2ML1,2,20,8868628,8869134,155,51
12163,A2ML1,2,21,8869204,8874424,155,74
12164,A2ML1,2,22,8874528,8874970,155,62
12165,A2ML1,2,23,8875013,8876057,155,0
12166,A2ML1,2,24,8875013,8880523,155,0
12167,A2ML1,2,25,8880617,8886506,155,0
12168,A2ML1,0,0,8845175,8845441,156,0
12169,A2ML1,0,1,8845503,8846076,156,11
12170,A2ML1,0,2,8846223,8847548,156,18
12171,A2ML1,0,3,8847699,8848719,156,25
12172,A2ML1,0,4,8848915,8849668,156,15
12173,A2ML1,0,5,8849760,8850159,156,3
12174,A2ML1,0,6,8850275,8851783,156,2
12175,A2ML1,0,7,8852013,8852209,156,0
12176,A2ML1,0,8,8852337,8854127,156,28
12177,A2ML1,0,9,8854250,8854779,156,63
12178,A2ML1,0,10,8854832,8855508,156,61
12179,A2ML1,0,11,8855593,8857163,156,52
12180,A2ML1,0,12,8857341,8857506,156,19
12181,A2ML1,0,13,8857589,8857945,156,25
12182,A2ML1,0,14,8858103,8860880,156,27
12183,A2ML1,0,15,8860956,8861134,156,31
12184,A2ML1,0,16,8861298,8863793,156,49
12185,A2ML1,0,17,8864009,8867841,156,38
12186,A2ML1,0,18,8868058,8868229,156,32
12187,A2ML1,0,19,8868358,8868536,156,15
12188,A2ML1,0,20,8868628,8869134,156,19
12189,A2ML1,0,21,8869204,8874424,156,17
12190,A2ML1,0,22,8874528,8874970,156,11
12191,A2ML1,0,23,8875013,8876057,156,20
12192,A2ML1,0,24,8875013,8880523,156,25
12193,A2ML1,0,25,8880617,8886506,156,26
12194,A2ML1,1,0,8845175,8845441,156,0
12195,A2ML1,1,1,8845503,8846076,156,46
12196,A2ML1,1,2,8846223,8847548,156,27
12197,A2ML1,1,3,8847699,8848719,156,19
12198,A2ML1,1,4,8848915,8849668,156,37
12199,A2ML1,1,5,8849760,8850159,156,55
12200,A2ML1,1,6,8850275,8851783,156,31
12201,A2ML1,1,7,8852013,8852209,156,36
12202,A2ML1,1,8,8852337,8854127,156,25
12203,A2ML1,1,9,8854250,8854779,156,0
12204,A2ML1,1,10,8854832,8855508,156,0
12205,A2ML1,1,11,8855593,8857163,156,0
12206,A2ML1,1,12,8857341,8857506,156,18
12207,A2ML1,1,13,8857589,8857945,156,16
12208,A2ML1,1,14,8858103,8860880,156,19
12209,A2ML1,1,15,8860956,8861134,156,14
12210,A2ML1,1,16,8861298,8863793,156,0
12211,A2ML1,1,17,8864009,8867841,156,11
12212,A2ML1,1,18,8868058,8868229,156,38
12213,A2ML1,1,19,8868358,8868536,156,49
12214,A2ML1,1,20,8868628,8869134,156,37
12215,A2ML1,1,21,8869204,8874424,156,42
12216,A2ML1,1,22,8874528,8874970,156,37
12217,A2ML1,1,23,8875013,8876057,156,19
12218,A2ML1,1,24,8875013,8880523,156,43
12219,A2ML1,1,25,8880617,8886506,156,28
12220,A2ML1,2,0,8845175,8845441,156,0
12221,A2ML1,2,1,8845503,8846076,156,0
12222,A2ML1,2,2,8846223,8847548,156,0
12223,A2ML1,2,3,8847699,8848719,156,0
12224,A2ML1,2,4,8848915,8849668,156,0
12225,A2ML1,2,5,8849760,8850159,156,0
12226,A2ML1,2,6,8850275,8851783,156,0
12227,A2ML1,2,7,8852013,8852209,156,0
12228,A2ML1,2,8,8852337,8854127,156,0
12229,A2ML1,2,9,8854250,8854779,156,0
12230,A2ML1,2,10,8854832,8855508,156,0
12231,A2ML1,2,11,8855593,8857163,156,0
12232,A2ML1,2,12,8857341,8857506,156,0
12233,A2ML1,2,13,8857589,8857945,156,0
12234,A2ML1,2,14,8858103,8860880,156,0
12235,A2ML1,2,15,8860956,8861134,156,0
12236,A2ML1,2,16,8861298,8863793,156,0
12237,A2ML1,2,17,8864009,8867841,156,0
12238,A2ML1,2,18,8868058,8868229,156,6
12239,A2ML1,2,19,8868358,8868536,156,39
12240,A2ML1,2,20,8868628,8869134,156,61
12241,A2ML1,2,21,8869204,8874424,156,47
12242,A2ML1,2,22,8874528,8874970,156,54
12243,A2ML1,2,23,8875013,8876057,156,0
12244,A2ML1,2,24,8875013,8880523,156,0
12245,A2ML1,2,25,8880617,8886506,156,0
12246,A2ML1,0,0,8845175,8845441,157,0
12247,A2ML1,0,1,8845503,8846076,157,0
12248,A2ML1,0,2,8846223,8847548,157,12
12249,A2ML1,0,3,8847699,8848719,157,16
12250,A2ML1,0,4,8848915,8849668,157,0
12251,A2ML1,0,5,8849760,8850159,157,1
12252,A2ML1,0,6,8850275,8851783,157,1
12253,A2ML1,0,7,8852013,8852209,157,0
12254,A2ML1,0,8,8852337,8854127,157,13
12255,A2ML1,0,9,8854250,8854779,157,38
12256,A2ML1,0,10,8854832,8855508,157,31
12257,A2ML1,0,11,8855593,8857163,157,37
12258,A2ML1,0,12,8857341,8857506,157,20
12259,A2ML1,0,13,8857589,8857945,157,0
12260,A2ML1,0,14,8858103,8860880,157,0
12261,A2ML1,0,15,8860956,8861134,157,0
12262,A2ML1,0,16,8861298,8863793,157,0
12263,A2ML1,0,17,8864009,8867841,157,0
12264,A2ML1,0,18,8868058,8868229,157,12
12265,A2ML1,0,19,8868358,8868536,157,3
12266,A2ML1,0,20,8868628,8869134,157,7
12267,A2ML1,0,21,8869204,8874424,157,10
12268,A2ML1,0,22,8874528,8874970,157,3
12269,A2ML1,0,23,8875013,8876057,157,5
12270,A2ML1,0,24,8875013,8880523,157,13
12271,A2ML1,0,25,8880617,8886506,157,0
12272,A2ML1,1,0,8845175,8845441,157,0
12273,A2ML1,1,1,8845503,8846076,157,0
12274,A2ML1,1,2,8846223,8847548,157,21
12275,A2ML1,1,3,8847699,8848719,157,15
12276,A2ML1,1,4,8848915,8849668,157,0
12277,A2ML1,1,5,8849760,8850159,157,34
12278,A2ML1,1,6,8850275,8851783,157,44
12279,A2ML1,1,7,8852013,8852209,157,39
12280,A2ML1,1,8,8852337,8854127,157,23
12281,A2ML1,1,9,8854250,8854779,157,0
12282,A2ML1,1,10,8854832,8855508,157,0
12283,A2ML1,1,11,8855593,8857163,157,0
12284,A2ML1,1,12,8857341,8857506,157,26
12285,A2ML1,1,13,8857589,8857945,157,0
12286,A2ML1,1,14,8858103,8860880,157,0
12287,A2ML1,1,15,8860956,8861134,157,0
12288,A2ML1,1,16,8861298,8863793,157,0
